HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,SPECIES_CODE,SEX,LENGTH,WIDTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,WEIGHT,CHELA_HEIGHT,COMMENTS
-7595,201101,162,31,C-09,69322,2,125.5,,2,2,1,6,1480,,
-7595,201101,162,31,C-09,69322,2,148.6,,2,2,1,6,2156,,
-7595,201101,162,31,C-09,69322,2,116.2,,2,2,1,6,1216,,
-7595,201101,162,31,C-09,69322,2,132.6,,2,2,1,6,1506,,
-7572,201101,162,8,J-14,69322,2,111.9,,3,0,4,1,1080,,
-7573,201101,162,9,I-14,69322,2,116.7,,3,0,4,1,1314,,
-7573,201101,162,9,I-14,69322,2,104.1,,3,0,4,1,992,,
-7573,201101,162,9,I-14,69322,2,121.4,,3,0,4,1,1410,,
-7573,201101,162,9,I-14,69322,2,104.8,,3,0,4,1,852,,
-7574,201101,162,10,H-14,69322,1,117.4,,3,,,,1192,,
-7574,201101,162,10,H-14,69322,1,108.5,,3,,,,1100,,
-7574,201101,162,10,H-14,69322,1,131.7,,3,,,,1592,,
-7574,201101,162,10,H-14,69322,1,92.9,,3,,,,700,,
-7574,201101,162,10,H-14,69322,1,125.1,,3,,,,1398,,
-7575,201101,162,11,G-14,69322,2,134.6,,3,0,4,1,1660,,
-7575,201101,162,11,G-14,69322,2,141.3,,3,0,4,1,1900,,
-7575,201101,162,11,G-14,69322,2,119.2,,3,3,2,5,1216,,
-7576,201101,162,12,F-14,69322,2,116.3,,3,0,4,1,1118,,
-7577,201101,162,13,F-13,69322,2,125.2,,3,0,4,1,1428,,
-7579,201101,162,15,E-12,69322,1,122.2,,3,,,,1632,,
-7579,201101,162,15,E-12,69322,1,156.6,,3,,,,3110,,
-7572,201101,162,8,J-14,69322,2,134.5,,4,0,4,1,1594,,
-7572,201101,162,8,J-14,69322,2,104.5,,4,0,4,1,916,,
-7572,201101,162,8,J-14,69322,2,111,,4,0,4,1,1230,,
-7572,201101,162,8,J-14,69322,2,101.2,,4,0,4,1,940,,
-7573,201101,162,9,I-14,69322,2,148,,4,0,4,1,2126,,
-7573,201101,162,9,I-14,69322,2,129.6,,4,0,4,1,1584,,
-7573,201101,162,9,I-14,69322,2,108.1,,4,0,4,1,972,,
-7573,201101,162,9,I-14,69322,2,101.9,,4,0,4,1,850,,
-7575,201101,162,11,G-14,69322,2,142.4,,4,0,4,1,1908,,
-7577,201101,162,13,F-13,69322,2,126,,4,0,4,1,1334,,
-7577,201101,162,13,F-13,69322,2,155.8,,4,0,4,1,2370,,
-7581,201101,162,17,G-12,69322,1,150.2,,2,,,,2942,,
-7581,201101,162,17,G-12,69322,1,143.1,,2,,,,1960,,
-7581,201101,162,17,G-12,69322,1,152.3,,2,,,,2774,,
-7581,201101,162,17,G-12,69322,1,105.2,,2,,,,974,,
-7582,201101,162,18,H-12,69322,1,131,,2,,,,1852,,
-7583,201101,162,19,I-12,69322,1,123.9,,2,,,,1458,,
-7583,201101,162,19,I-12,69322,1,108.2,,2,,,,912,,
-7583,201101,162,19,I-12,69322,1,91.4,,2,,,,556,,
-7583,201101,162,19,I-12,69322,1,144.8,,2,,,,2528,,
-7583,201101,162,19,I-12,69322,1,157.6,,2,,,,3384,,
-7584,201101,162,20,J-12,69322,1,93.6,,2,,,,602,,
-7584,201101,162,20,J-12,69322,1,79.7,,2,,,,352,,
-7584,201101,162,20,J-12,69322,1,100.9,,2,,,,752,,
-7584,201101,162,20,J-12,69322,1,102.3,,2,,,,690,,
-7584,201101,162,20,J-12,69322,1,90.7,,2,,,,574,,
-7586,201101,162,22,J-10,69322,1,141.7,,2,,,,2186,,
-7586,201101,162,22,J-10,69322,1,93.7,,2,,,,592,,
-7586,201101,162,22,J-10,69322,1,96.5,,2,,,,702,,
-7587,201101,162,23,I-10,69322,1,94.2,,2,,,,630,,
-7587,201101,162,23,I-10,69322,1,100,,2,,,,704,,
-7587,201101,162,23,I-10,69322,1,108.2,,2,,,,1028,,
-7588,201101,162,24,H-10,69322,1,145.8,,2,,,,2364,,
-7588,201101,162,24,H-10,69322,1,167.1,,2,,,,3836,,
-7589,201101,162,25,G-10,69322,1,135.2,,2,,,,2116,,
-7590,201101,162,26,G-09,69322,1,150.4,,2,,,,2696,,
-7592,201101,162,28,E-10,69322,1,147.3,,2,,,,2420,,
-7592,201101,162,28,E-10,69322,1,132.6,,2,,,,1874,,
-7593,201101,162,29,D-10,69322,1,145.1,,2,,,,2548,,
-7593,201101,162,29,D-10,69322,1,79.8,,2,,,,410,,
-7593,201101,162,29,D-10,69322,1,89.7,,2,,,,518,,
-7595,201101,162,31,C-09,69322,1,124.4,,2,,,,1570,,
-7597,201101,162,33,B-08,69322,1,130.5,,2,,,,1740,,
-7597,201101,162,33,B-08,69322,1,146.8,,2,,,,2412,,
-7572,201101,162,8,J-14,69322,1,120.5,,3,,,,1540,,
-7572,201101,162,8,J-14,69322,1,135,,3,,,,1894,,
-7572,201101,162,8,J-14,69322,1,147.7,,3,,,,2568,,
-7572,201101,162,8,J-14,69322,1,139.3,,3,,,,2234,,
-7573,201101,162,9,I-14,69322,1,137.8,,3,,,,2138,,
-7573,201101,162,9,I-14,69322,1,131.9,,3,,,,1788,,
-7573,201101,162,9,I-14,69322,1,135.2,,3,,,,1930,,
-7574,201101,162,10,H-14,69322,1,132.8,,3,,,,2138,,
-7574,201101,162,10,H-14,69322,1,124.1,,3,,,,1496,,
-7574,201101,162,10,H-14,69322,1,130.9,,3,,,,1330,,
-7574,201101,162,10,H-14,69322,1,154.3,,3,,,,2906,,
-7574,201101,162,10,H-14,69322,1,130.7,,3,,,,1708,,
-7575,201101,162,11,G-14,69322,1,137.8,,3,,,,2136,,
-7575,201101,162,11,G-14,69322,1,133.6,,3,,,,2252,,
-7580,201101,162,16,F-12,69322,1,139.9,,3,,,,2346,,
-7582,201101,162,18,H-12,69322,1,129.9,,3,,,,1668,,
-7586,201101,162,22,J-10,69322,1,142.9,,3,,,,2420,,
-7592,201101,162,28,E-10,69322,1,144.7,,3,,,,2560,,
-7592,201101,162,28,E-10,69322,1,114,,3,,,,1200,,
-7592,201101,162,28,E-10,69322,1,144.1,,3,,,,2630,,
-7593,201101,162,29,D-10,69322,1,149,,3,,,,2672,,
-7597,201101,162,33,B-08,69322,1,154.8,,3,,,,3038,,
-7597,201101,162,33,B-08,69322,1,169.1,,3,,,,4506,,
-7597,201101,162,33,B-08,69322,1,166.3,,3,,,,4160,,
-7581,201101,162,17,G-12,69322,1,168.6,,4,,,,4004,,
-7593,201101,162,29,D-10,69322,1,140,,4,,,,2408,,
-7597,201101,162,33,B-08,69322,1,185.3,,4,,,,5748,,
-7572,201101,162,8,J-14,69322,2,67.6,,2,0,0,0,230,,
-7572,201101,162,8,J-14,69322,2,16.3,,2,0,0,0,2,,
-7574,201101,162,10,H-14,69322,2,78.9,,2,0,0,0,344,,
-7574,201101,162,10,H-14,69322,2,84.3,,2,0,0,0,410,,
-8195,201101,89,206,H-12,69322,2,104.8,,2,3,1,4,819,,
-8195,201101,89,206,H-12,69322,2,119,,2,3,1,5,1204,,
-8195,201101,89,206,H-12,69322,2,122.1,,2,3,1,5,1182,,
-8195,201101,89,206,H-12,69322,2,102.5,,2,2,1,5,794,,
-8195,201101,89,206,H-12,69322,2,124.1,,2,3,1,5,1382,,
-8195,201101,89,206,H-12,69322,2,105.9,,2,3,1,5,892,,
-8195,201101,89,206,H-12,69322,2,128.5,,2,3,1,3,1528,,
-8195,201101,89,206,H-12,69322,2,122.5,,2,3,1,5,1252,,
-8195,201101,89,206,H-12,69322,2,94.8,,2,2,1,5,634,,
-8195,201101,89,206,H-12,69322,2,122.5,,2,3,1,4,1302,,
-8195,201101,89,206,H-12,69322,2,121.4,,2,3,1,5,1234,,
-8196,201101,89,207,H-11,69322,2,102.2,,2,2,1,5,901,,
-8196,201101,89,207,H-11,69322,2,88.2,,2,0,0,0,544,,
-8196,201101,89,207,H-11,69322,2,95.3,,2,0,0,1,698,,
-8196,201101,89,207,H-11,69322,2,153.7,,2,2,1,5,2230,,
-8196,201101,89,207,H-11,69322,2,86.1,,2,0,0,0,550,,
-8196,201101,89,207,H-11,69322,2,88.4,,2,0,0,1,558,,
-8196,201101,89,207,H-11,69322,2,97,,2,3,1,5,630,,
-8196,201101,89,207,H-11,69322,2,92.9,,2,0,0,1,636,,
-8196,201101,89,207,H-11,69322,2,96,,2,0,0,1,664,,
-8196,201101,89,207,H-11,69322,2,99.2,,2,3,1,5,808,,
-8196,201101,89,207,H-11,69322,2,100.3,,2,2,1,5,812,,
-8196,201101,89,207,H-11,69322,2,97.6,,2,3,1,5,626,,
-8197,201101,89,208,G-11,69322,2,149.6,,2,3,1,5,2002,,
-8197,201101,89,208,G-11,69322,2,130.4,,2,2,1,5,1608,,
-8197,201101,89,208,G-11,69322,2,100.9,,2,3,1,5,808,,
-8197,201101,89,208,G-11,69322,2,87.6,,2,0,0,1,524,,
-8197,201101,89,208,G-11,69322,2,124.5,,2,2,1,6,1464,,
-8203,201101,89,214,E-11,69322,2,120.2,,2,2,1,5,1280,,
-8203,201101,89,214,E-11,69322,2,153.9,,2,2,1,5,2350,,
-8203,201101,89,214,E-11,69322,2,98.5,,2,3,1,5,790,,
-8203,201101,89,214,E-11,69322,2,113.3,,2,3,1,5,1162,,
-8203,201101,89,214,E-11,69322,2,140.9,,2,2,1,6,1866,,
-8203,201101,89,214,E-11,69322,2,114,,2,2,1,5,1268,,
-8203,201101,89,214,E-11,69322,2,114.2,,2,3,1,5,1120,,
-8203,201101,89,214,E-11,69322,2,121.9,,2,2,1,5,1292,,
-8203,201101,89,214,E-11,69322,2,143.1,,2,2,1,5,2176,,
-8203,201101,89,214,E-11,69322,2,112.6,,2,2,1,6,1644,,
-8203,201101,89,214,E-11,69322,2,134.6,,2,2,1,5,1720,,
-7496,201101,89,4,H-15,69322,2,139.3,,3,0,4,1,1804,,
-7499,201101,89,7,J-13,69322,2,132.8,,3,0,4,1,1744,,
-7499,201101,89,7,J-13,69322,2,104.1,,3,0,4,1,798,,
-7499,201101,89,7,J-13,69322,2,114.2,,3,3,2,6,1286,,
-7500,201101,89,8,I-13,69322,2,117.5,,3,0,4,1,1272,,
-7500,201101,89,8,I-13,69322,2,129.2,,3,0,4,1,1444,,
-7501,201101,89,9,H-13,69322,2,132,,3,0,4,1,1650,,
-7501,201101,89,9,H-13,69322,2,134.7,,3,0,4,1,1670,,
-7501,201101,89,9,H-13,69322,2,113,,3,0,4,1,1016,,
-7501,201101,89,9,H-13,69322,2,115.3,,3,0,4,1,1220,,
-7501,201101,89,9,H-13,69322,2,117.1,,3,0,4,1,1164,,
-7502,201101,89,10,G-13,69322,2,114.1,,3,0,4,1,1329,,
-7502,201101,89,10,G-13,69322,2,151,,3,0,4,1,2468,,
-7496,201101,89,4,H-15,69322,2,112.3,,4,0,4,1,1152,,
-7496,201101,89,4,H-15,69322,2,118.7,,4,3,2,4,1222,,
-7572,201101,162,8,J-14,69322,1,89.7,,2,,,,520,,
-7575,201101,162,11,G-14,69322,1,124.6,,2,,,,1538,,
-7575,201101,162,11,G-14,69322,1,135.6,,2,,,,1968,,
-7575,201101,162,11,G-14,69322,1,108.3,,2,,,,998,,
-7577,201101,162,13,F-13,69322,1,136.7,,2,,,,1900,,
-7577,201101,162,13,F-13,69322,1,101.4,,2,,,,879,,
