"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log.width","log.weight","Cooks_D","SC"
"3755",NA,-11783,201401,162,61,"D-05",68560,2,NA,71.3,4,4,1,5,106,NA,NA,"2014",4.26689632742025,4.66343909411207,5.49288181834302e-05,"OS"
"3761",NA,-11777,201401,162,55,"G-05",68560,2,NA,71.4,3,4,1,6,108,NA,NA,"2014",4.26829786934554,4.68213122712422,1.05412402293861e-06,"OS"
"3765",3426,-4122,200801,89,37,"C-06",68560,2,NA,71.5,3,5,2,5,112,NA,NA,"2008",4.26969744969996,4.71849887129509,0.000376400831488039,"OS"
"3766",825,-6213,201001,162,94,"E-19",68560,2,NA,71.5,3,4,1,6,110,NA,NA,"2010",4.26969744969996,4.70048036579242,8.41800980799428e-05,"OS"
"3767",597,-7847,201101,162,83,"A-04",68560,2,NA,71.5,4,4,1,5,108,NA,NA,"2011",4.26969744969996,4.68213122712422,1.53451322781325e-06,"OS"
"3771",NA,-11823,201401,94,68,"C-02",68560,2,NA,71.5,3,4,1,6,114,NA,NA,"2014",4.26969744969996,4.7361984483945,0.000867074645804549,"OS"
"3777",324,-7927,201101,89,90,"E-19",68560,2,NA,71.6,3,4,1,6,104,NA,NA,"2011",4.2710950739666,4.64439089914137,0.000613461212729605,"OS"
"3779",580,-7847,201101,162,83,"A-04",68560,2,NA,71.6,3,4,1,5,108,NA,NA,"2011",4.2710950739666,4.68213122712422,1.20729044439351e-05,"OS"
"3787",3425,-4122,200801,89,37,"C-06",68560,2,NA,71.8,3,5,2,5,110,NA,NA,"2008",4.27388447605418,4.70048036579242,5.63265966000075e-06,"OS"
"3790",NA,-11971,201401,162,107,"G-01",68560,2,NA,71.8,3,2,2,4,112,NA,NA,"2014",4.27388447605418,4.71849887129509,0.000154276754420718,"OS"
"3791",NA,-11974,201401,162,110,"G-19",68560,2,NA,71.8,3,4,1,5,104,NA,NA,"2014",4.27388447605418,4.64439089914137,0.000835403149965871,"OS"
"3810",NA,-11976,201401,162,112,"H-19",68560,2,NA,72,3,4,1,6,114,NA,NA,"2014",4.27666611901606,4.7361984483945,0.000312197070896716,"OS"
"3817",NA,-11755,201401,162,37,"G-07",68560,2,NA,72.1,4,4,1,6,118,NA,NA,"2014",4.2780540442909,4.77068462446567,0.00117621476860329,"OS"
"3822",4599,-5228,200901,89,110,"E-19",68560,2,NA,72.2,3,4,1,5,106,NA,NA,"2009",4.27944004589878,4.66343909411207,0.000700302399048217,"OS"
"3829",122,-11541,200601,88,53,"C-06",68560,2,NA,72.3,3,4,1,5,110,NA,NA,"2006",4.28082412916472,4.70048036579242,7.02871316999195e-05,"OS"
"3831",3524,-4326,200801,89,159,"L-25",68560,2,NA,72.3,3,4,1,5,110,NA,NA,"2008",4.28082412916472,4.70048036579242,7.02871316999195e-05,"OS"
"3832",4700,-6417,201001,89,58,"A-04",68560,2,NA,72.3,4,4,1,6,114,NA,NA,"2010",4.28082412916472,4.7361984483945,0.000120022165874523,"OS"
"3834",NA,-16839,201701,94,109,"B-01",68560,2,NA,72.3,3,4,1,6,110,NA,NA,"2017",4.28082412916472,4.70048036579242,7.02871316999195e-05,"OS"
"3837",3526,-4326,200801,89,159,"L-25",68560,2,NA,72.4,4,4,1,5,118,NA,NA,"2008",4.28220629939167,4.77068462446567,0.000747321187844739,"OS"
"3841",NA,-11813,201401,162,75,"G-03",68560,2,NA,72.4,4,4,1,6,118,NA,NA,"2014",4.28220629939167,4.77068462446567,0.000747321187844739,"OS"
"3850",NA,-11780,201401,162,58,"E-06",68560,2,NA,72.5,3,4,1,6,118,NA,NA,"2014",4.28358656186063,4.77068462446567,0.000628778597909205,"OS"
"3851",NA,-12009,201401,162,134,"J-23",68560,2,NA,72.5,4,4,1,6,110,NA,NA,"2014",4.28358656186063,4.70048036579242,0.000156002575066044,"OS"
"3855",4597,-5224,200901,89,106,"HG1918",68560,2,NA,72.6,3,4,1,5,110,NA,NA,"2009",4.28496492183075,4.70048036579242,0.000210315395156903,"OS"
"3858",NA,-11971,201401,162,107,"G-01",68560,2,NA,72.6,3,4,1,6,110,NA,NA,"2014",4.28496492183075,4.70048036579242,0.000210315395156903,"OS"
"3866",NA,-17681,201801,162,75,"B-02",68560,2,NA,72.7,3,4,1,6,106,NA,NA,"2018",4.28634138453947,4.66343909411207,0.00130142160068639,"OS"
"3868",NA,-16833,201701,94,103,"H-01",68560,2,NA,72.7,4,4,1,6,115,NA,NA,"2017",4.28634138453947,4.74493212836325,4.92679109627063e-05,"OS"
"3870",1256,-6561,201001,162,117,"J-26",68560,2,NA,72.8,4,4,1,6,112,NA,NA,"2010",4.28771595520264,4.71849887129509,8.05256243618797e-05,"OS"
"3883",NA,-11784,201401,162,62,"C-05",68560,2,NA,72.9,3,4,1,6,114,NA,NA,"2014",4.28908863901461,4.7361984483945,2.92935990430533e-06,"OS"
"3893",1268,-6561,201001,162,117,"J-26",68560,2,NA,73,4,4,1,5,114,NA,NA,"2010",4.29045944114839,4.7361984483945,1.38925960185089e-05,"OS"
"3895",NA,-12009,201401,162,134,"J-23",68560,2,NA,73,4,4,1,5,112,NA,NA,"2014",4.29045944114839,4.71849887129509,0.000166995977302035,"OS"
"3896",NA,-17850,201801,162,117,"F-19",68560,2,NA,73,4,4,1,2,110,NA,NA,"2018",4.29045944114839,4.70048036579242,0.000496567716866753,"OS"
"3900",806,-6212,201001,162,93,"E-18",68560,2,NA,73.1,3,4,1,6,114,NA,NA,"2010",4.29182836675573,4.7361984483945,3.26781429691902e-05,"OS"
"3901",1159,-6555,201001,162,111,"G-26",68560,2,NA,73.1,3,4,1,5,110,NA,NA,"2010",4.29182836675573,4.70048036579242,0.00058388958276013,"OS"
"3902",1258,-6561,201001,162,117,"J-26",68560,2,NA,73.1,4,4,1,6,102,NA,NA,"2010",4.29182836675573,4.62497281328427,0.00398933875583056,"OS"
"3905",NA,-11976,201401,162,112,"H-19",68560,2,NA,73.1,3,4,1,5,120,NA,NA,"2014",4.29182836675573,4.78749174278205,0.00043159983769319,"OS"
"3913",3496,-4252,200801,89,93,"H-01",68560,2,NA,73.2,4,2,2,6,120,NA,NA,"2008",4.29319542096727,4.78749174278205,0.00034805358292694,"OS"
"3919",NA,-11985,201401,162,121,"IH2120",68560,2,NA,73.2,3,4,1,5,112,NA,NA,"2014",4.29319542096727,4.71849887129509,0.000281130634700403,"OS"
"3922",NA,-17856,201801,94,132,"J-22",68560,2,NA,73.2,4,4,1,5,118,NA,NA,"2018",4.29319542096727,4.77068462446567,0.000100538374837937,"OS"
"3926",1765,-6596,201001,162,153,"L-20",68560,2,NA,73.3,3,4,1,5,124,NA,NA,"2010",4.29456060889261,4.82028156560504,0.00110893689650233,"OS"
"3929",NA,-17682,201801,162,76,"A-02",68560,2,NA,73.3,3,4,1,6,118,NA,NA,"2018",4.29456060889261,4.77068462446567,6.37729656317681e-05,"OS"
"3933",1949,-2894,200701,88,36,"F-10",68560,2,NA,73.4,3,3,2,6,124,NA,NA,"2007",4.29592393562047,4.82028156560504,0.000969524276898352,"OS"
"3943",802,-6212,201001,162,93,"E-18",68560,2,NA,73.5,3,4,1,6,126,NA,NA,"2010",4.29728540621879,4.83628190695148,0.00137431777805367,"OS"
"3946",NA,-17642,201801,94,79,"B-05",68560,2,NA,73.5,3,4,1,5,116,NA,NA,"2018",4.29728540621879,4.75359019110636,2.15345907306131e-05,"OS"
"3951",317,-7927,201101,89,90,"E-19",68560,2,NA,73.6,3,4,1,6,124,NA,NA,"2011",4.29864502573483,4.82028156560504,0.000723126669084171,"OS"
"3956",NA,-15600,201601,162,132,"I-23",68560,2,NA,73.6,4,4,1,6,130,NA,NA,"2016",4.29864502573483,4.86753445045558,0.00255903916891021,"OS"
"3959",NA,-16833,201701,94,103,"H-01",68560,2,NA,73.6,4,4,1,6,120,NA,NA,"2017",4.29864502573483,4.78749174278205,0.000109158257234076,"OS"
"3960",NA,-16833,201701,94,103,"H-01",68560,2,NA,73.6,4,4,1,6,130,NA,NA,"2017",4.29864502573483,4.86753445045558,0.00255903916891021,"OS"
"3963",1264,-6561,201001,162,117,"J-26",68560,2,NA,73.7,4,4,1,5,112,NA,NA,"2010",4.30000279919529,4.71849887129509,0.000672562768551353,"OS"
"3966",826,-6213,201001,162,94,"E-19",68560,2,NA,73.7,3,4,1,6,122,NA,NA,"2010",4.30000279919529,4.80402104473326,0.000278939425349499,"OS"
"3967",NA,-12121,201401,162,143,"F-25",68560,2,NA,73.7,3,4,1,5,110,NA,NA,"2014",4.30000279919529,4.70048036579242,0.00121916651589758,"OS"
"3971",NA,-15600,201601,162,132,"I-23",68560,2,NA,73.7,4,4,1,6,122,NA,NA,"2016",4.30000279919529,4.80402104473326,0.000278939425349499,"OS"
"3980",NA,-17681,201801,162,75,"B-02",68560,2,NA,73.8,3,4,1,6,116,NA,NA,"2018",4.30135873160643,4.75359019110636,0.00010612892254386,"OS"
"3988",NA,-17861,201801,94,137,"J-23",68560,2,NA,73.9,3,4,1,5,114,NA,NA,"2018",4.30271282795416,4.7361984483945,0.000428838421504581,"OS"
"3990",NA,-17852,201801,162,119,"G-19",68560,2,NA,73.9,4,4,3,2,124,NA,NA,"2018",4.30271282795416,4.82028156560504,0.000429312614893599,"OS"
"3999",3522,-4325,200801,89,158,"K-25",68560,2,NA,74,4,4,1,5,116,NA,NA,"2008",4.30406509320417,4.75359019110636,0.000194674384658086,"OS"
"4000",645,-6179,201001,162,60,"G-03",68560,2,NA,74,4,2,2,3,112,NA,NA,"2010",4.30406509320417,4.71849887129509,0.000969773553933975,"OS"
"4002",329,-7927,201101,89,90,"E-19",68560,2,NA,74,3,4,1,6,124,NA,NA,"2011",4.30406509320417,4.82028156560504,0.000350233877988415,"OS"
"4004",NA,-11974,201401,162,110,"G-19",68560,2,NA,74,3,4,1,6,128,NA,NA,"2014",4.30406509320417,4.85203026391962,0.00117414831162249,"OS"
"4006",NA,-17649,201801,94,62,"J-04",68560,2,NA,74,4,7,3,5,122,NA,NA,"2018",4.30406509320417,4.80402104473326,0.000115556574556993,"OS"
"4012",3531,-4328,200801,89,161,"M-25",68560,2,NA,74.1,3,4,1,5,118,NA,NA,"2008",4.30541553230204,4.77068462446567,5.50169818913366e-05,"OS"
"4018",NA,-15600,201601,162,132,"I-23",68560,2,NA,74.1,4,4,1,6,122,NA,NA,"2016",4.30541553230204,4.80402104473326,7.77273919235687e-05,"OS"
"4020",NA,-17895,201801,162,133,"I-24",68560,2,NA,74.1,3,4,1,3,126,NA,NA,"2018",4.30541553230204,4.83628190695148,0.000601535100987607,"OS"
"4028",545,-6174,201001,162,55,"B-05",68560,2,NA,74.2,3,3,1,5,132,NA,NA,"2010",4.30676415017333,4.88280192258637,0.00202927392139774,"OS"
"4030",567,-7602,201101,162,38,"E-08",68560,2,NA,74.2,3,5,2,5,114,NA,NA,"2011",4.30676415017333,4.7361984483945,0.00067220508760458,"OS"
"4034",NA,-11976,201401,162,112,"H-19",68560,2,NA,74.2,3,4,1,5,118,NA,NA,"2014",4.30676415017333,4.77068462446567,8.5216978570998e-05,"OS"
"4036",2039,-2902,200701,88,44,"E-08",68560,2,NA,74.3,3,5,2,6,116,NA,NA,"2007",4.30811095172371,4.75359019110636,0.000370528727583129,"OS"
"4039",2426,-6899,201001,162,210,"R-32",68560,2,NA,74.3,3,4,1,6,128,NA,NA,"2010",4.30811095172371,4.85203026391962,0.000791334708499773,"OS"
"4043",NA,-17681,201801,162,75,"B-02",68560,2,NA,74.3,3,4,1,6,108,NA,NA,"2018",4.30811095172371,4.68213122712422,0.00287754449846773,"OS"
"4049",NA,-11976,201401,162,112,"H-19",68560,2,NA,74.4,3,4,1,6,132,NA,NA,"2014",4.30945594183905,4.88280192258637,0.00166961458481186,"OS"
"4052",NA,-17702,201801,162,70,"C-01",68560,2,NA,74.4,3,4,1,6,118,NA,NA,"2018",4.30945594183905,4.77068462446567,0.000163536447856362,"OS"
"4056",3386,-4119,200801,89,34,"A-05",68560,2,NA,74.5,4,4,1,5,114,NA,NA,"2008",4.31079912538551,4.7361984483945,0.000957146242220518,"OS"
"4057",3523,-4326,200801,89,159,"L-25",68560,2,NA,74.5,4,4,1,5,136,NA,NA,"2008",4.31079912538551,4.91265488573605,0.00280986751590508,"OS"
"4058",1255,-6561,201001,162,117,"J-26",68560,2,NA,74.5,4,4,1,5,122,NA,NA,"2010",4.31079912538551,4.80402104473326,1.76250930102701e-06,"OS"
"4059",1270,-6561,201001,162,117,"J-26",68560,2,NA,74.5,4,4,1,6,116,NA,NA,"2010",4.31079912538551,4.75359019110636,0.000513655655683661,"OS"
"4061",607,-7861,201101,162,97,"G-20",68560,2,NA,74.5,4,2,2,6,134,NA,NA,"2011",4.31079912538551,4.89783979995091,0.00211233758910671,"OS"
"4063",NA,-11976,201401,162,112,"H-19",68560,2,NA,74.5,3,4,1,6,124,NA,NA,"2014",4.31079912538551,4.82028156560504,8.21424005731743e-05,"OS"
"4066",NA,-17645,201801,94,82,"A-03",68560,2,NA,74.5,3,4,1,6,128,NA,NA,"2018",4.31079912538551,4.85203026391962,0.00058404941825182,"OS"
"4075",2211,-3440,200701,88,98,"H-01",68560,2,NA,74.7,3,5,2,5,124,NA,NA,"2007",4.31348009213877,4.82028156560504,2.88640331958316e-05,"OS"
"4082",1275,-6561,201001,162,117,"J-26",68560,2,NA,74.8,4,4,1,6,128,NA,NA,"2010",4.31481788498043,4.85203026391962,0.000338779306114518,"OS"
"4084",4994,-6445,201001,89,87,"G-01",68560,2,NA,74.8,3,4,2,6,128,NA,NA,"2010",4.31481788498043,4.85203026391962,0.000338779306114518,"OS"
"4088",NA,-12121,201401,162,143,"F-25",68560,2,NA,74.8,3,4,1,6,116,NA,NA,"2014",4.31481788498043,4.75359019110636,0.000762757204697507,"OS"
"4089",NA,-12010,201401,162,135,"I-23",68560,2,NA,74.8,4,4,1,6,120,NA,NA,"2014",4.31481788498043,4.78749174278205,0.000138484719864347,"OS"
"4096",NA,-11976,201401,162,112,"H-19",68560,2,NA,74.9,3,4,1,6,124,NA,NA,"2014",4.31615389052317,4.82028156560504,3.15176324461198e-06,"OS"
"4109",1505,NA,200001,88,NA,"",68560,2,NA,75,3,4,1,6,117,NA,NA,"2000",4.31748811353631,4.76217393479776,0.000720657390238312,"OS"
"4110",1508,NA,200001,88,NA,"",68560,2,NA,75,4,4,1,6,122,NA,NA,"2000",4.31748811353631,4.80402104473326,5.63134092180413e-05,"OS"
"4125",3390,-4119,200801,89,34,"A-05",68560,2,NA,75,3,4,1,5,116,NA,NA,"2008",4.31748811353631,4.75359019110636,0.000949396900214741,"OS"
"4129",NA,-12317,201401,162,202,"L-29",68560,2,NA,75,3,4,1,6,118,NA,NA,"2014",4.31748811353631,4.77068462446567,0.000524941619363397,"OS"
"4133",NA,-17979,201801,94,159,"L-24",68560,2,NA,75,3,4,1,5,136,NA,NA,"2018",4.31748811353631,4.91265488573605,0.0018236320444599,"OS"
"4136",3495,-4252,200801,89,93,"H-01",68560,2,NA,75.1,3,4,1,5,112,NA,NA,"2008",4.31882055877009,4.71849887129509,0.00235258859140506,"OS"
"4137",3538,-4329,200801,89,162,"M-26",68560,2,NA,75.1,4,4,1,5,138,NA,NA,"2008",4.31882055877009,4.92725368515721,0.00224928956049314,"OS"
"4144",NA,-11755,201401,162,37,"G-07",68560,2,NA,75.1,4,4,1,5,136,NA,NA,"2014",4.31882055877009,4.91265488573605,0.00165795672428845,"OS"
"4145",NA,-17842,201801,162,109,"E-18",68560,2,NA,75.1,3,4,1,2,120,NA,NA,"2018",4.31882055877009,4.78749174278205,0.000282201152780122,"OS"
"4148",3472,-4227,200801,89,66,"F-03",68560,2,NA,75.2,3,5,2,6,134,NA,NA,"2008",4.32015123095579,4.89783979995091,0.00102317361233327,"OS"
"4151",316,-7920,201101,89,83,"B-03",68560,2,NA,75.2,3,4,1,6,140,NA,NA,"2011",4.32015123095579,4.9416424226093,0.00270411896849152,"OS"
"4154",NA,-11974,201401,162,110,"G-19",68560,2,NA,75.2,3,4,1,4,126,NA,NA,"2014",4.32015123095579,4.83628190695148,1.49025615355181e-05,"OS"
"4157",NA,-17659,201801,94,87,"F-02",68560,2,NA,75.2,3,4,1,5,130,NA,NA,"2018",4.32015123095579,4.86753445045558,0.000329064234418362,"OS"
"4158",NA,-16805,201701,94,127,"G-20",68560,2,NA,75.2,4,4,1,6,140,NA,NA,"2017",4.32015123095579,4.9416424226093,0.00270411896849152,"OS"
"4160",801,-6212,201001,162,93,"E-18",68560,2,NA,75.3,3,4,1,6,126,NA,NA,"2010",4.32148013480585,4.83628190695148,4.49884924317783e-06,"OS"
"4161",NA,-11811,201401,162,73,"E-03",68560,2,NA,75.3,4,4,1,6,128,NA,NA,"2014",4.32148013480585,4.85203026391962,8.60404767897108e-05,"OS"
"4162",NA,-17682,201801,162,76,"A-02",68560,2,NA,75.3,3,4,1,6,126,NA,NA,"2018",4.32148013480585,4.83628190695148,4.49884924317783e-06,"OS"
"4165",4603,-5228,200901,89,110,"E-19",68560,2,NA,75.4,3,4,1,5,118,NA,NA,"2009",4.32280727501391,4.77068462446567,0.00085436403679461,"OS"
"4170",181,-11549,200601,88,61,"D-04",68560,2,NA,75.5,3,4,1,5,128,NA,NA,"2006",4.32413265625498,4.85203026391962,3.34303217860008e-05,"OS"
"4178",NA,-11976,201401,162,112,"H-19",68560,2,NA,75.5,3,4,1,5,116,NA,NA,"2014",4.32413265625498,4.75359019110636,0.00147738181800667,"OS"
"4185",4526,-5231,200901,89,113,"E-22",68560,2,NA,75.6,3,4,1,6,126,NA,NA,"2009",4.32545628318549,4.83628190695148,8.80107026061999e-06,"OS"
"4191",NA,-11976,201401,162,112,"H-19",68560,2,NA,75.6,3,4,1,6,122,NA,NA,"2014",4.32545628318549,4.80402104473326,0.000301943580208534,"OS"
"4194",4600,-5228,200901,89,110,"E-19",68560,2,NA,75.7,3,4,1,5,124,NA,NA,"2009",4.3267781604434,4.82028156560504,0.000137521776658894,"OS"
"4202",3498,-4252,200801,89,93,"H-01",68560,2,NA,75.8,3,2,2,6,146,NA,NA,"2008",4.32809829264833,4.98360662170834,0.00345960752332448,"OS"
"4206",NA,-11777,201401,162,55,"G-05",68560,2,NA,75.8,3,4,1,5,140,NA,NA,"2014",4.32809829264833,4.9416424226093,0.00162275018709344,"OS"
"4207",3518,-4324,200801,89,157,"J-25",68560,2,NA,75.9,4,4,1,5,126,NA,NA,"2008",4.32941668440158,4.83628190695148,6.18667850550322e-05,"OS"
"4213",NA,-17854,201801,162,121,"G-20",68560,2,NA,75.9,3,4,1,6,140,NA,NA,"2018",4.32941668440158,4.9416424226093,0.00147551360356111,"OS"
"4214",NA,-17890,201801,162,127,"G-23",68560,2,NA,75.9,3,4,1,3,134,NA,NA,"2018",4.32941668440158,4.89783979995091,0.000367596171235866,"OS"
"4215",NA,-17851,201801,162,118,"GF2019",68560,2,NA,75.9,4,3,3,3,136,NA,NA,"2018",4.32941668440158,4.91265488573605,0.000659467147829628,"OS"
"4222",1516,NA,200001,88,NA,"",68560,2,NA,76,3,4,1,6,126,NA,NA,"2000",4.33073334028633,4.83628190695148,8.94545662026797e-05,"OS"
"4227",2320,-3481,200701,88,139,"L-24",68560,2,NA,76,3,4,1,6,132,NA,NA,"2007",4.33073334028633,4.88280192258637,0.000117987287519895,"OS"
"4228",1740,-6590,201001,162,147,"J-23",68560,2,NA,76,4,4,1,5,150,NA,NA,"2010",4.33073334028633,5.01063529409626,0.00444897303069259,"OS"
"4229",1266,-6561,201001,162,117,"J-26",68560,2,NA,76,4,4,1,6,128,NA,NA,"2010",4.33073334028633,4.85203026391962,6.65155176078862e-06,"OS"
"4232",NA,-17842,201801,162,109,"E-18",68560,2,NA,76,3,4,1,3,134,NA,NA,"2018",4.33073334028633,4.89783979995091,0.000303834026302396,"OS"
"4233",NA,-18036,201801,94,199,"L-29",68560,2,NA,76,3,4,1,5,122,NA,NA,"2018",4.33073334028633,4.80402104473326,0.00055459268178722,"OS"
"4239",NA,-11754,201401,162,36,"F-07",68560,2,NA,76.1,3,4,1,6,120,NA,NA,"2014",4.33204826486764,4.78749174278205,0.00103848110066436,"OS"
"4240",NA,-11974,201401,162,110,"G-19",68560,2,NA,76.1,3,4,1,3,136,NA,NA,"2014",4.33204826486764,4.91265488573605,0.00049043808391363,"OS"
"4242",NA,-17979,201801,94,159,"L-24",68560,2,NA,76.1,3,4,1,3,134,NA,NA,"2018",4.33204826486764,4.89783979995091,0.000246807598283339,"OS"
"4243",3403,-4123,200801,89,38,"D-06",68560,2,NA,76.2,4,5,2,4,138,NA,NA,"2008",4.3333614626926,4.92725368515721,0.00071384498656674,"OS"
"4245",1259,-6561,201001,162,117,"J-26",68560,2,NA,76.2,4,4,1,5,124,NA,NA,"2010",4.3333614626926,4.82028156560504,0.000380128181301354,"OS"
"4249",NA,-11811,201401,162,73,"E-03",68560,2,NA,76.2,3,4,1,6,128,NA,NA,"2014",4.3333614626926,4.85203026391962,3.34154292034246e-05,"OS"
"4250",NA,-11976,201401,162,112,"H-19",68560,2,NA,76.2,3,4,1,5,125,NA,NA,"2014",4.3333614626926,4.8283137373023,0.000256857289721377,"OS"
"4260",NA,-11811,201401,162,73,"E-03",68560,2,NA,76.3,4,4,1,5,134,NA,NA,"2014",4.33467293829041,4.89783979995091,0.00015205633937753,"OS"
"4267",1348,-6563,201001,162,120,"K-26",68560,2,NA,76.4,3,4,1,4,148,NA,NA,"2010",4.33598269617247,4.99721227376411,0.00282374424281466,"OS"
"4272",596,-7847,201101,162,83,"A-04",68560,2,NA,76.5,4,4,1,5,132,NA,NA,"2011",4.33729074083249,4.88280192258637,6.97699702546515e-06,"OS"
"4276",NA,-17681,201801,162,75,"B-02",68560,2,NA,76.5,3,4,1,6,120,NA,NA,"2018",4.33729074083249,4.78749174278205,0.00143414785634008,"OS"
"4278",4596,-5224,200901,89,106,"HG1918",68560,2,NA,76.6,3,4,1,5,132,NA,NA,"2009",4.33859707674655,4.88280192258637,1.11567481130783e-06,"OS"
"4281",337,-7927,201101,89,90,"E-19",68560,2,NA,76.6,3,4,1,5,130,NA,NA,"2011",4.33859707674655,4.86753445045558,2.91435417271339e-05,"OS"
"4284",NA,-11813,201401,162,75,"G-03",68560,2,NA,76.6,4,2,2,4,134,NA,NA,"2014",4.33859707674655,4.89783979995091,5.49661910449777e-05,"OS"
"4285",NA,-17859,201801,94,135,"I-22",68560,2,NA,76.6,4,4,1,5,140,NA,NA,"2018",4.33859707674655,4.9416424226093,0.000672502101984181,"OS"
"4286",NA,-15598,201601,162,130,"G-23",68560,2,NA,76.6,4,4,1,3,134,NA,NA,"2016",4.33859707674655,4.89783979995091,5.49661910449777e-05,"OS"
"4291",1273,-6561,201001,162,117,"J-26",68560,2,NA,76.7,4,4,1,4,118,NA,NA,"2010",4.33990170837321,4.77068462446567,0.00227135647338863,"OS"
"4292",600,-7852,201101,162,88,"GF1918",68560,2,NA,76.7,4,4,1,4,122,NA,NA,"2011",4.33990170837321,4.80402104473326,0.00113163375986124,"OS"
"4293",603,-7853,201101,162,89,"G-18",68560,2,NA,76.7,4,0,0,1,120,NA,NA,"2011",4.33990170837321,4.78749174278205,0.00164761647465697,"OS"
"4294",NA,-11773,201401,162,51,"I-05",68560,2,NA,76.7,4,2,2,4,134,NA,NA,"2014",4.33990170837321,4.89783979995091,3.3801377964855e-05,"OS"
"4296",NA,-11965,201401,162,101,"J-19",68560,2,NA,76.7,3,4,1,5,132,NA,NA,"2014",4.33990170837321,4.88280192258637,2.60092579447253e-07,"OS"
"4300",3499,-4252,200801,89,93,"H-01",68560,2,NA,76.8,3,2,2,6,144,NA,NA,"2008",4.34120464015363,4.969813299576,0.00117924887490368,"OS"
"4303",NA,-11779,201401,162,57,"F-06",68560,2,NA,76.8,3,4,1,6,132,NA,NA,"2014",4.34120464015363,4.88280192258637,4.23404936891074e-06,"OS"
"4304",NA,-11976,201401,162,112,"H-19",68560,2,NA,76.8,3,4,1,5,126,NA,NA,"2014",4.34120464015363,4.83628190695148,0.000463004773533041,"OS"
"4305",NA,-12317,201401,162,202,"L-29",68560,2,NA,76.8,3,4,1,5,128,NA,NA,"2014",4.34120464015363,4.85203026391962,0.000222899653936297,"OS"
"4306",NA,-16834,201701,94,104,"G-01",68560,2,NA,76.8,4,3,2,5,140,NA,NA,"2017",4.34120464015363,4.9416424226093,0.000508772543911177,"OS"
"4308",4535,-5716,200901,89,159,"M-26",68560,2,NA,76.9,4,4,1,6,132,NA,NA,"2009",4.3425058765116,4.88280192258637,1.28676404840187e-05,"OS"
"4311",NA,-11735,201401,162,26,"F-09",68560,2,NA,76.9,4,3,2,5,134,NA,NA,"2014",4.3425058765116,4.89783979995091,7.13110563871108e-06,"OS"
"4313",NA,-11974,201401,162,110,"G-19",68560,2,NA,76.9,3,4,1,6,130,NA,NA,"2014",4.3425058765116,4.86753445045558,9.88085840342888e-05,"OS"
"4316",NA,-16834,201701,94,104,"G-01",68560,2,NA,76.9,3,3,2,5,140,NA,NA,"2017",4.3425058765116,4.9416424226093,0.000436708130042727,"OS"
"4322",1518,NA,200001,88,NA,"",68560,2,NA,77,3,4,1,6,128,NA,NA,"2000",4.34380542185368,4.85203026391962,0.000318153510880711,"OS"
"4331",NA,-15598,201601,162,130,"G-23",68560,2,NA,77,4,4,1,3,144,NA,NA,"2016",4.34380542185368,4.969813299576,0.000956055380139422,"OS"
"4333",NA,-17681,201801,162,75,"B-02",68560,2,NA,77,3,4,1,6,128,NA,NA,"2018",4.34380542185368,4.85203026391962,0.000318153510880711,"OS"
"4337",NA,-11781,201401,162,59,"E-05",68560,2,NA,77.1,4,4,1,6,142,NA,NA,"2014",4.34510328056928,4.95582705760126,0.00055132930674645,"OS"
"4338",NA,-12009,201401,162,134,"J-23",68560,2,NA,77.1,4,4,1,6,134,NA,NA,"2014",4.34510328056928,4.89783979995091,1.5992822347859e-07,"OS"
"4339",NA,-17637,201801,94,74,"C-05",68560,2,NA,77.1,4,4,1,5,124,NA,NA,"2018",4.34510328056928,4.82028156560504,0.00104587190795463,"OS"
"4341",186,-11549,200601,88,61,"D-04",68560,2,NA,77.2,3,4,1,6,140,NA,NA,"2006",4.34639945703073,4.9416424226093,0.000257216438617599,"OS"
"4343",3619,-4363,200801,89,196,"P-28",68560,2,NA,77.2,3,4,1,6,134,NA,NA,"2008",4.34639945703073,4.89783979995091,3.6423605369591e-06,"OS"
"4346",4620,-5716,200901,89,159,"M-26",68560,2,NA,77.2,4,4,1,5,138,NA,NA,"2009",4.34639945703073,4.92725368515721,0.000102874940734963,"OS"
"4349",NA,-11744,201401,162,35,"E-07",68560,2,NA,77.2,4,4,1,6,142,NA,NA,"2014",4.34639945703073,4.95582705760126,0.000477404390623657,"OS"
"4350",NA,-11783,201401,162,61,"D-05",68560,2,NA,77.2,3,4,1,6,138,NA,NA,"2014",4.34639945703073,4.92725368515721,0.000102874940734963,"OS"
"4354",NA,-17854,201801,162,121,"G-20",68560,2,NA,77.2,3,4,1,6,142,NA,NA,"2018",4.34639945703073,4.95582705760126,0.000477404390623657,"OS"
"4361",1351,-6563,201001,162,120,"K-26",68560,2,NA,77.3,3,4,1,5,124,NA,NA,"2010",4.34769395559338,4.82028156560504,0.00122605757019115,"OS"
"4362",5022,-6448,201001,89,90,"E-02",68560,2,NA,77.3,4,4,1,5,138,NA,NA,"2010",4.34769395559338,4.92725368515721,7.37920498306944e-05,"OS"
