"","CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION","YEAR","log.width","log.weight","Cooks_D","SC"
"1",3153692,-17381,201702,162,43,"Y-23",7,68580,2,NA,51.5,2,4,1,5,46,NA,NA,NA,NA,1,NA,NA,NA,"Y-23","2017",3.94158180766969,3.8286413964891,0.000184806727727296,"NS"
"2",3153693,-17381,201702,162,43,"Y-23",7,68580,2,NA,57.8,2,4,1,5,69,NA,NA,NA,NA,1,NA,NA,NA,"Y-23","2017",4.05698877567833,4.23410650459726,0.00039480192594233,"NS"
"5",3153711,-17381,201702,162,43,"Y-23",7,68580,2,NA,48.2,2,4,1,5,36,NA,NA,NA,NA,1,NA,NA,NA,"Y-23","2017",3.87535902105655,3.58351893845611,0.00119873377882584,"NS"
"6",3153712,-17381,201702,162,43,"Y-23",7,68580,2,NA,53.8,2,4,1,5,52,NA,NA,NA,NA,1,NA,NA,NA,"Y-23","2017",3.98527346716774,3.95124371858143,0.000272742262503832,"NS"
"7",3153713,-17381,201702,162,43,"Y-23",7,68580,2,NA,54.7,2,4,1,5,58,NA,NA,NA,NA,1,NA,NA,NA,"Y-23","2017",4.00186370942794,4.06044301054642,8.36092918787721e-05,"NS"
"22",3154602,-17349,201702,162,26,"V-19",7,68580,2,NA,47.8,2,4,1,5,42,NA,NA,NA,NA,1,NA,NA,NA,"V-19","2017",3.86702563949741,3.73766961828337,0.00107148890758742,"NS"
"23",3154603,-17349,201702,162,26,"V-19",7,68580,2,NA,53.1,2,4,1,5,50,NA,NA,NA,NA,1,NA,NA,NA,"V-19","2017",3.97217692824789,3.91202300542815,0.000269631186856406,"NS"
"27",3153980,-17234,201702,162,17,"X-18",7,68580,2,NA,68.2,2,4,1,6,114,NA,NA,NA,NA,1,NA,NA,NA,"X-18","2017",4.22244456484942,4.7361984483945,0.00386080552603022,"NS"
"28",3153981,-17234,201702,162,17,"X-18",7,68580,2,NA,70.5,2,4,1,5,122,NA,NA,NA,NA,1,NA,NA,NA,"X-18","2017",4.25561270981822,4.80402104473326,0.00149541969087457,"NS"
"29",3153982,-17234,201702,162,17,"X-18",7,68580,2,NA,66.7,2,4,1,4,110,NA,NA,NA,NA,1,NA,NA,NA,"X-18","2017",4.20020495292158,4.70048036579242,0.00705120703004281,"NS"
"39",3154987,-17325,201702,162,22,"X-19",7,68580,2,NA,46,2,4,1,4,34,NA,NA,NA,NA,3.02754,NA,NA,NA,"X-19","2017",3.8286413964891,3.52636052461616,4.66084102873671e-05,"NS"
"46",3155007,-17352,201702,162,28,"V-20",7,68580,2,NA,51.2,2,4,1,4,44,NA,NA,NA,NA,3.25674,NA,NA,NA,"V-20","2017",3.93573953204546,3.78418963391826,0.000547039287445597,"NS"
"47",3155008,-17352,201702,162,28,"V-20",7,68580,2,NA,52.5,2,4,1,5,46,NA,NA,NA,NA,3.25674,NA,NA,NA,"V-20","2017",3.96081316959758,3.8286413964891,0.00122570895423445,"NS"
"48",3155009,-17352,201702,162,28,"V-20",7,68580,2,NA,59.2,2,0,0,1,64,NA,NA,NA,NA,3.25674,NA,NA,NA,"V-20","2017",4.08092154188996,4.15888308335967,0.00419095365995219,"NS"
"49",3155010,-17352,201702,162,28,"V-20",7,68580,2,NA,41.6,2,4,1,4,26,NA,NA,NA,NA,3.25674,NA,NA,NA,"V-20","2017",3.72810016726722,3.25809653802148,1.06142240088782e-05,"NS"
"50",3155011,-17352,201702,162,28,"V-20",7,68580,2,NA,49.9,2,4,1,4,44,NA,NA,NA,NA,3.25674,NA,NA,NA,"V-20","2017",3.91002100275747,3.78418963391826,9.19739089100655e-06,"NS"
"56",3156142,-17364,201702,162,34,"X-22",7,68580,2,NA,45.8,2,4,1,5,32,NA,NA,NA,NA,1.94477,NA,NA,NA,"X-22","2017",3.82428409112014,3.46573590279973,0.000808682050890493,"NS"
"69",3155699,-17350,201702,162,27,"W-19",7,68580,2,NA,51.8,2,4,1,4,50,NA,NA,NA,NA,5.27191,NA,NA,NA,"W-19","2017",3.94739014926544,3.91202300542815,0.000112749710253257,"NS"
"70",3155700,-17350,201702,162,27,"W-19",7,68580,2,NA,50.4,2,4,1,4,44,NA,NA,NA,NA,5.27191,NA,NA,NA,"W-19","2017",3.91999117507732,3.78418963391826,5.04361294383299e-05,"NS"
"71",3155701,-17350,201702,162,27,"W-19",7,68580,2,NA,51,2,4,1,4,46,NA,NA,NA,NA,5.27191,NA,NA,NA,"W-19","2017",3.93182563272433,3.8286413964891,1.1731862684276e-05,"NS"
"72",3155702,-17350,201702,162,27,"W-19",7,68580,2,NA,53,2,4,1,5,52,NA,NA,NA,NA,5.27191,NA,NA,NA,"W-19","2017",3.97029191355212,3.95124371858143,9.58047162962832e-07,"NS"
"73",3155703,-17350,201702,162,27,"W-19",7,68580,2,NA,46.7,2,4,1,5,36,NA,NA,NA,NA,5.27191,NA,NA,NA,"W-19","2017",3.84374416467485,3.58351893845611,5.36814005894098e-07,"NS"
"74",3156854,-17367,201702,162,37,"X-25",7,68580,2,NA,46.5,2,4,1,5,36,NA,NA,NA,NA,6.87824,NA,NA,NA,"X-25","2017",3.83945231259331,3.58351893845611,1.97250927422942e-05,"NS"
"75",3156855,-17367,201702,162,37,"X-25",7,68580,2,NA,42.2,2,4,1,5,28,NA,NA,NA,NA,6.87824,NA,NA,NA,"X-25","2017",3.74242022104197,3.3322045101752,0.00056287527486174,"NS"
"76",3156856,-17367,201702,162,37,"X-25",7,68580,2,NA,44.2,2,4,1,5,30,NA,NA,NA,NA,6.87824,NA,NA,NA,"X-25","2017",3.78872478908365,3.40119738166216,0.000182467006724301,"NS"
"77",3156857,-17367,201702,162,37,"X-25",7,68580,2,NA,50.9,2,4,1,5,44,NA,NA,NA,NA,6.87824,NA,NA,NA,"X-25","2017",3.92986292355648,3.78418963391826,0.000296911900561135,"NS"
"78",3156858,-17367,201702,162,37,"X-25",7,68580,2,NA,53.7,2,4,1,4,54,NA,NA,NA,NA,6.87824,NA,NA,NA,"X-25","2017",3.98341300151482,3.98898404656427,1.09485269239968e-06,"NS"
"86",3156393,-17365,201702,162,35,"X-23",7,68580,2,NA,54,2,4,1,5,58,NA,NA,NA,NA,3.45926,NA,NA,NA,"X-23","2017",3.98898404656427,4.06044301054642,0.000575606295771388,"NS"
"87",3156394,-17365,201702,162,35,"X-23",7,68580,2,NA,47.3,2,4,1,5,40,NA,NA,NA,NA,3.45926,NA,NA,NA,"X-23","2017",3.85651029549789,3.68887945411394,0.000701334072187053,"NS"
"88",3156395,-17365,201702,162,35,"X-23",7,68580,2,NA,54.7,2,4,1,5,62,NA,NA,NA,NA,3.45926,NA,NA,NA,"X-23","2017",4.00186370942794,4.12713438504509,0.00145223245275238,"NS"
"99",3156953,-17366,201702,162,36,"X-26",7,68580,2,NA,47.6,2,4,1,5,36,NA,NA,NA,NA,1,NA,NA,NA,"X-26","2017",3.86283276123737,3.58351893845611,0.000481284003206189,"NS"
"100",3156954,-17366,201702,162,36,"X-26",7,68580,2,NA,49.2,2,4,1,5,42,NA,NA,NA,NA,1,NA,NA,NA,"X-26","2017",3.89589362349826,3.73766961828337,8.80193208714741e-07,"NS"
"101",3156955,-17366,201702,162,36,"X-26",7,68580,2,NA,50.6,2,4,1,5,46,NA,NA,NA,NA,1,NA,NA,NA,"X-26","2017",3.92395157629342,3.8286413964891,2.12426233047367e-05,"NS"
"102",3156956,-17366,201702,162,36,"X-26",7,68580,2,NA,46.5,2,4,1,5,36,NA,NA,NA,NA,1,NA,NA,NA,"X-26","2017",3.83945231259331,3.58351893845611,1.97250927422942e-05,"NS"
"103",3157249,-17368,201702,162,38,"X-24",7,68580,2,NA,46.4,2,4,1,5,36,NA,NA,NA,NA,4.77242,NA,NA,NA,"X-24","2017",3.83729945923221,3.58351893845611,5.04234970445421e-05,"NS"
"104",3157250,-17368,201702,162,38,"X-24",7,68580,2,NA,41.4,2,4,1,5,26,NA,NA,NA,NA,4.77242,NA,NA,NA,"X-24","2017",3.72328088083127,3.25809653802148,0.000159927875411226,"NS"
"105",3157251,-17368,201702,162,38,"X-24",7,68580,2,NA,41.4,2,4,1,5,28,NA,NA,NA,NA,4.77242,NA,NA,NA,"X-24","2017",3.72328088083127,3.3322045101752,0.00391781573875324,"NS"
"106",3157252,-17368,201702,162,38,"X-24",7,68580,2,NA,44.4,2,4,1,5,28,NA,NA,NA,NA,4.77242,NA,NA,NA,"X-24","2017",3.79323946943818,3.3322045101752,0.00301448663201531,"NS"
"107",3157253,-17368,201702,162,38,"X-24",7,68580,2,NA,46.5,2,4,1,5,34,NA,NA,NA,NA,4.77242,NA,NA,NA,"X-24","2017",3.83945231259331,3.52636052461616,0.00038445396384644,"NS"
"108",3157313,-17378,201702,162,40,"ZZ-24",7,68580,2,NA,51.9,2,4,1,5,46,NA,NA,NA,NA,3.7639,NA,NA,NA,"ZZ-24","2017",3.94931879017184,3.8286413964891,0.000481486908883448,"NS"
"109",3157314,-17378,201702,162,40,"ZZ-24",7,68580,2,NA,49.1,2,4,1,5,42,NA,NA,NA,NA,3.7639,NA,NA,NA,"ZZ-24","2017",3.89385903480047,3.73766961828337,9.26859641910669e-06,"NS"
"110",3157315,-17378,201702,162,40,"ZZ-24",7,68580,2,NA,46.1,2,4,1,5,34,NA,NA,NA,NA,3.7639,NA,NA,NA,"ZZ-24","2017",3.8308129500026,3.52636052461616,8.99064794298273e-05,"NS"
"111",3157316,-17378,201702,162,40,"ZZ-24",7,68580,2,NA,50.7,2,4,1,5,48,NA,NA,NA,NA,3.7639,NA,NA,NA,"ZZ-24","2017",3.92592591059714,3.87120101090789,0.000313334309429959,"NS"
"112",3157317,-17378,201702,162,40,"ZZ-24",7,68580,2,NA,43,2,4,1,5,30,NA,NA,NA,NA,3.7639,NA,NA,NA,"ZZ-24","2017",3.76120011569356,3.40119738166216,0.000945268619585836,"NS"
"118",3157885,-17382,201702,162,44,"ZZ-23",7,68580,2,NA,44.3,2,4,1,4,32,NA,NA,NA,NA,8.18659,NA,NA,NA,"ZZ-23","2017",3.79098467705109,3.46573590279973,0.000268930302333094,"NS"
"119",3157886,-17382,201702,162,44,"ZZ-23",7,68580,2,NA,55.8,2,4,1,4,62,NA,NA,NA,NA,8.18659,NA,NA,NA,"ZZ-23","2017",4.02177386938726,4.12713438504509,0.000207263751062195,"NS"
"120",3157887,-17382,201702,162,44,"ZZ-23",7,68580,2,NA,52.3,2,4,1,5,48,NA,NA,NA,NA,8.18659,NA,NA,NA,"ZZ-23","2017",3.95699637107088,3.87120101090789,0.000215585873540992,"NS"
